hour,time_days,external_temp_C,ground_temp_C,water_temp_C,sunlight_W,Q_walls_W,Q_ground_W,Q_sun_W,Q_total_W,T_internal_C
63,2.625,10.343502884254441,6.994974746830583,9.20627346431229,0.0,-73502.37231115736,-4988.944781436803,0.0,-78491.31709259417,18.0
64,2.6666666666666665,9.950000000000003,6.850000000000001,9.203766482022928,0.0,-77279.99999999997,-5054.666666666666,0.0,-82334.66666666664,18.0
65,2.7083333333333335,9.49175618569479,6.681173331571765,9.201261375574347,0.0,-81679.14061733002,-5131.2014230208,0.0,-86810.34204035082,18.0
66,2.75,9.000000000000005,6.500000000000002,9.198758146255422,0.0,-86399.99999999994,-5213.333333333333,0.0,-91613.33333333327,18.0
67,2.7916666666666665,8.508243814305212,6.318826668428236,9.196256795353918,0.0,-91120.85938266997,-5295.465243645866,0.0,-96416.32462631584,18.0
68,2.8333333333333335,8.050000000000002,6.15,9.193757324156675,0.0,-95519.99999999997,-5372.0,0.0,-100891.99999999997,18.0
69,2.875,7.656497115745559,6.005025253169417,9.191259733949574,0.0,-99297.62768884265,-5437.721885229864,0.0,-104735.34957407252,18.0
70,2.9166666666666665,7.354551732809565,5.893782217350893,9.188764026017523,0.0,-102196.30336502817,-5488.152061467596,0.0,-107684.45542649577,18.0
71,2.9583333333333335,7.164740930050768,5.823851921597651,9.186270201644465,0.0,-104018.48707151262,-5519.853795542399,0.0,-109538.34086705501,18.0
72,3.0,5.799999999999999,5.799999999999999,9.183778262113371,0.0,-117120.0,-5530.666666666667,0.0,-122650.66666666667,18.0
73,3.0416666666666665,5.903926229818341,5.822148212912105,9.181288208706246,0.0,-116122.30819374393,-5520.626143479846,0.0,-121642.93433722378,18.0
74,3.0833333333333335,6.208622518457462,5.887083487540115,9.178800042704072,0.0,-113197.22382280836,-5491.1888189818155,0.0,-118688.41264179017,18.0
75,3.125,6.693324317381034,5.990380592228744,9.17631376538701,0.0,-108544.08655314207,-5444.360798189637,0.0,-113988.4473513317,18.0
76,3.1666666666666665,7.3249999999999895,6.124999999999997,9.173829378034098,0.0,-102480.00000000012,-5383.333333333336,0.0,-107863.33333333346,18.0
77,3.2083333333333335,8.060601912437305,6.281767620683359,9.171346881923455,0.0,-95418.22164060187,-5312.2653452902105,0.0,-100730.48698589209,18.0
78,3.25,8.849999999999998,6.449999999999998,9.168866278332228,0.0,-87840.00000000003,-5236.000000000001,0.0,-93076.00000000003,18.0
79,3.2916666666666665,9.63939808756269,6.618232379316638,9.166387568536585,0.0,-80261.77835939819,-5159.734654709791,0.0,-85421.51301410797,18.0
80,3.3333333333333335,10.375000000000005,6.775,9.163910753811724,0.0,-73199.99999999994,-5088.666666666666,0.0,-78288.66666666661,18.0
81,3.375,11.006675682618962,6.909619407771253,9.161435835431867,0.0,-67135.91344685796,-5027.639201810365,0.0,-72163.55264866832,18.0
82,3.4166666666666665,11.491377481542536,7.012916512459884,9.158962814670211,0.0,-62482.776177191656,-4980.811181018185,0.0,-67463.58735820984,18.0
83,3.4583333333333335,11.796073770181657,7.077851787087893,9.156491692799122,0.0,-59557.69180625609,-4951.373856520155,0.0,-64509.065662776244,18.0
84,3.5,11.9,7.1,9.15402247108985,0.0,-58560.0,-4941.333333333334,0.0,-63501.333333333336,18.0
85,3.5416666666666665,11.796073770181662,7.077851787087894,9.151555150812701,0.0,-59557.691806256036,-4951.373856520155,0.0,-64509.06566277619,18.0
86,3.5833333333333335,11.491377481542543,7.012916512459885,9.149089733237021,0.0,-62482.77617719159,-4980.811181018185,0.0,-67463.58735820977,18.0
87,3.625,11.006675682618974,6.909619407771256,9.146626219631164,0.0,-67135.91344685784,-5027.639201810364,0.0,-72163.5526486682,18.0
88,3.6666666666666665,10.375,6.7749999999999995,9.144164611262509,0.0,-73200.0,-5088.666666666667,0.0,-78288.66666666667,18.0
89,3.7083333333333335,9.639398087562684,6.618232379316637,9.141704909397458,0.0,-80261.77835939823,-5159.734654709791,0.0,-85421.51301410803,18.0
90,3.75,8.850000000000014,6.450000000000002,9.139247115301425,0.0,-87839.99999999987,-5235.999999999999,0.0,-93075.99999999987,18.0
91,3.7916666666666665,8.06060191243732,6.281767620683363,9.136791230238797,0.0,-95418.22164060173,-5312.265345290209,0.0,-100730.48698589194,18.0
92,3.8333333333333335,7.325000000000004,6.125,9.134337255473131,0.0,-102479.99999999997,-5383.333333333334,0.0,-107863.3333333333,18.0
93,3.875,6.6933243173810295,5.990380592228743,9.131885192266846,0.0,-108544.08655314212,-5444.3607981896375,0.0,-113988.44735133175,18.0
94,3.9166666666666665,6.208622518457459,5.887083487540114,9.12943504188143,0.0,-113197.22382280839,-5491.1888189818155,0.0,-118688.4126417902,18.0
95,3.9583333333333335,5.903926229818339,5.822148212912104,9.126986805577388,0.0,-116122.30819374394,-5520.626143479846,0.0,-121642.93433722379,18.0
96,4.0,1.9000000000000004,4.9,9.124540484614242,0.0,-154560.0,-5938.666666666666,0.0,-160498.66666666666,18.0
97,4.041666666666667,2.0175558993027134,4.922148212912106,9.122096080250522,0.0,-153431.46336669393,-5928.626143479846,0.0,-159360.08951017377,18.0
98,4.083333333333333,2.3622123569436875,4.987083487540116,9.119653593743775,0.0,-150122.76137334062,-5899.1888189818155,0.0,-156021.95019232243,18.0
99,4.125,2.9104816049064155,5.090380592228746,9.117213026350566,0.0,-144859.37659289842,-5852.360798189636,0.0,-150711.73739108807,18.0
100,4.166666666666667,3.6250000000000098,5.225000000000002,9.11477437932642,0.0,-137999.99999999988,-5791.333333333333,0.0,-143791.33333333323,18.0
101,4.208333333333333,4.457074294396295,5.381767620683361,9.112337653926017,0.0,-130012.08677379557,-5720.26534529021,0.0,-135732.3521190858,18.0
102,4.25,5.349999999999997,5.55,9.10990285140291,0.0,-121440.00000000003,-5644.0,0.0,-127084.00000000003,18.0
103,4.291666666666667,6.242925705603699,5.71823237931664,9.107469973009703,0.0,-112867.91322620449,-5567.73465470979,0.0,-118435.64788091427,18.0
104,4.333333333333333,7.074999999999985,5.874999999999998,9.105039019998019,0.0,-104880.00000000013,-5496.666666666667,0.0,-110376.6666666668,18.0
105,4.375,7.78951839509358,6.009619407771255,9.102609993618483,0.0,-98020.62340710164,-5435.639201810365,0.0,-103456.262608912,18.0
106,4.416666666666667,8.33778764305631,6.1129165124598845,9.10018289512073,0.0,-92757.23862665943,-5388.811181018185,0.0,-98146.04980767761,18.0
107,4.458333333333333,8.682444100697285,6.177851787087895,9.097757725753407,0.0,-89448.53663330605,-5359.373856520154,0.0,-94807.9104898262,18.0
108,4.5,8.8,6.200000000000001,9.09533448676412,0.0,-88319.99999999999,-5349.333333333333,0.0,-93669.33333333331,18.0
109,4.541666666666667,8.682444100697285,6.177851787087895,9.09291317939962,0.0,-89448.53663330605,-5359.373856520154,0.0,-94807.9104898262,18.0
110,4.583333333333333,8.33778764305632,6.112916512459887,9.090493804905527,0.0,-92757.23862665932,-5388.8111810181845,0.0,-98146.04980767751,18.0
111,4.625,7.7895183950935944,6.0096194077712575,9.088076364526513,0.0,-98020.62340710149,-5435.639201810363,0.0,-103456.26260891186,18.0
112,4.666666666666667,7.075000000000002,5.875000000000001,9.085660859506252,0.0,-104879.99999999997,-5496.666666666667,0.0,-110376.66666666664,18.0
113,4.708333333333333,6.242925705603717,5.718232379316643,9.083247291087426,0.0,-112867.91322620431,-5567.7346547097895,0.0,-118435.6478809141,18.0
114,4.75,5.3500000000000165,5.550000000000003,9.080835660511719,0.0,-121439.99999999985,-5643.999999999998,0.0,-127083.99999999985,18.0
115,4.791666666666667,4.457074294396291,5.38176762068336,9.078425969019815,0.0,-130012.0867737956,-5720.2653452902105,0.0,-135732.35211908582,18.0
116,4.833333333333333,3.6250000000000053,5.225000000000001,9.076018217851407,0.0,-137999.99999999994,-5791.333333333333,0.0,-143791.33333333328,18.0
117,4.875,2.910481604906412,5.090380592228745,9.07361240824514,0.0,-144859.37659289845,-5852.360798189637,0.0,-150711.7373910881,18.0
118,4.916666666666667,2.362212356943685,4.987083487540115,9.071208541438796,0.0,-150122.76137334062,-5899.1888189818155,0.0,-156021.95019232243,18.0
119,4.958333333333333,2.0175558993027187,4.9221482129121075,9.068806618669026,0.0,-153431.46336669388,-5928.626143479845,0.0,-159360.0895101737,18.0
120,5.0,-1.3999999999999995,3.4000000000000004,9.066406641171522,0.0,-186239.99999999997,-6618.666666666666,0.0,-192858.66666666663,18.0
121,5.041666666666667,-1.279036683326193,3.4255556302831986,9.064008610180974,0.0,-185078.75215993146,-6607.08144760495,0.0,-191685.83360753642,18.0
122,5.083333333333333,-0.9243901834347565,3.5004809471616714,9.061612526931071,0.0,-181674.14576097365,-6573.115303953376,0.0,-188247.26106492704,18.0
123,5.125,-0.3602290732122575,3.6196699141100863,9.059218392654508,0.0,-176258.19910283765,-6519.082972270095,0.0,-182777.28207510774,18.0
124,5.166666666666667,0.3749999999999878,3.7749999999999977,9.056826208582965,0.0,-169200.00000000012,-6448.666666666667,0.0,-175648.66666666677,18.0
125,5.208333333333333,1.2311923898860426,3.955885716173108,9.054435975947081,0.0,-160980.553057094,-6366.665142001526,0.0,-167347.2181990955,18.0
126,5.25,2.149999999999996,4.1499999999999995,9.05204769597663,0.0,-152160.00000000006,-6278.666666666667,0.0,-158438.66666666672,18.0
127,5.291666666666667,3.06880761011395,4.344114283826891,9.049661369900234,0.0,-143339.44694290607,-6190.66819133181,0.0,-149530.1151342379,18.0
128,5.333333333333333,3.924999999999984,4.524999999999997,9.047276998945566,0.0,-135120.00000000015,-6108.666666666668,0.0,-141228.6666666668,18.0
129,5.375,4.660229073212234,4.680330085889909,9.04489458433929,0.0,-128061.80089716255,-6038.250361063241,0.0,-134100.0512582258,18.0
130,5.416666666666667,5.224390183434753,4.7995190528383285,9.042514127307058,0.0,-122645.85423902638,-5984.218029379959,0.0,-128630.07226840634,18.0
131,5.458333333333333,5.579036683326185,4.8744443697168,9.040135629073525,0.0,-119241.24784006862,-5950.251885728384,0.0,-125191.49972579701,18.0
132,5.5,5.7,4.9,9.037759090862329,0.0,-118080.0,-5938.666666666666,0.0,-124018.66666666667,18.0
133,5.541666666666667,5.579036683326191,4.874444369716802,9.035384513896105,0.0,-119241.24784006856,-5950.251885728384,0.0,-125191.49972579695,18.0
134,5.583333333333333,5.224390183434764,4.799519052838331,9.033011899396431,0.0,-122645.85423902626,-5984.2180293799565,0.0,-128630.07226840622,18.0
135,5.625,4.66022907321225,4.680330085889913,9.030641248584017,0.0,-128061.80089716241,-6038.250361063239,0.0,-134100.05125822563,18.0
136,5.666666666666667,3.9250000000000025,4.525000000000001,9.028272562678417,0.0,-135119.99999999997,-6108.666666666666,0.0,-141228.66666666663,18.0
137,5.708333333333333,3.068807610113971,4.344114283826896,9.02590584289823,0.0,-143339.44694290587,-6190.668191331807,0.0,-149530.11513423768,18.0
138,5.75,2.1500000000000177,4.150000000000004,9.023541090461032,0.0,-152159.99999999983,-6278.666666666665,0.0,-158438.66666666648,18.0
139,5.791666666666667,1.2311923898860635,3.9558857161731122,9.021178306583398,0.0,-160980.55305709378,-6366.665142001522,0.0,-167347.2181990953,18.0
140,5.833333333333333,0.37500000000000666,3.7750000000000017,9.018817492480885,0.0,-169199.99999999994,-6448.666666666666,0.0,-175648.6666666666,18.0
141,5.875,-0.36022907321224196,3.61966991411009,9.016458649368037,0.0,-176258.19910283753,-6519.082972270093,0.0,-182777.28207510762,18.0
142,5.916666666666667,-0.9243901834347583,3.500480947161671,9.014101778458382,0.0,-181674.14576097368,-6573.115303953376,0.0,-188247.26106492706,18.0
143,5.958333333333333,-1.2790366833261877,3.4255556302832,9.01174688096439,0.0,-185078.75215993138,-6607.08144760495,0.0,-191685.83360753633,18.0
144,6.0,1.0999999999999996,2.4,9.009393958097656,0.0,-162239.99999999997,-7072.0,0.0,-169311.99999999997,18.0
145,6.041666666666667,1.1749631821640483,2.4204445042265585,9.007043011068616,0.0,-161520.35345122512,-7062.731824750627,0.0,-168583.08527597575,18.0
146,6.083333333333333,1.3947441116742267,2.4803847577293343,9.004694041086738,0.0,-159410.4565279274,-7035.5589098293685,0.0,-166446.01543775675,18.0
147,6.125,1.744365081389586,2.5757359312880688,9.002347049360473,0.0,-156054.09521866,-6992.3330444827425,0.0,-163046.42826314273,18.0
148,6.166666666666667,2.1999999999999913,2.6999999999999975,9.000002037097257,0.0,-151680.00000000006,-6936.000000000001,0.0,-158616.00000000006,18.0
149,6.208333333333333,2.730598100774448,2.844708572938486,8.9976590055035,0.0,-146586.2582325653,-6870.398780267887,0.0,-153456.6570128332,18.0
150,6.25,3.2999999999999967,2.999999999999999,8.995317955784602,0.0,-141120.00000000003,-6800.0,0.0,-147920.00000000003,18.0
151,6.291666666666667,3.8694018992255454,3.1552914270615124,8.992978889144888,0.0,-135653.74176743475,-6729.601219732114,0.0,-142383.34298716686,18.0
152,6.333333333333333,4.39999999999999,3.299999999999997,8.99064180678781,0.0,-130560.00000000009,-6664.000000000002,0.0,-137224.0000000001,18.0
153,6.375,4.855634918610398,3.424264068711927,8.988306709915657,0.0,-126185.90478134017,-6607.666955517259,0.0,-132793.57173685744,18.0
154,6.416666666666667,5.2052558883257625,3.5196152422706626,8.985973599729741,0.0,-122829.54347207269,-6564.441090170633,0.0,-129393.98456224332,18.0
155,6.458333333333333,5.425036817835945,3.5795554957734397,8.983642477430354,0.0,-120719.64654877491,-6537.268175249374,0.0,-127256.91472402427,18.0
156,6.5,5.5,3.6,8.981313344216765,0.0,-120000.0,-6528.0,0.0,-126528.0,18.0
157,6.541666666666667,5.425036817835949,3.579555495773441,8.97898620128722,0.0,-120719.6465487749,-6537.268175249374,0.0,-127256.91472402427,18.0
158,6.583333333333333,5.20525588832577,3.5196152422706644,8.97666104983894,0.0,-122829.54347207262,-6564.441090170633,0.0,-129393.98456224325,18.0
159,6.625,4.855634918610408,3.4242640687119295,8.974337891068123,0.0,-126185.90478134007,-6607.666955517258,0.0,-132793.57173685732,18.0
160,6.666666666666667,4.400000000000002,3.3000000000000007,8.972016726169894,0.0,-130559.99999999997,-6664.0,0.0,-137223.99999999997,18.0
161,6.708333333333333,3.8694018992255597,3.1552914270615164,8.969697556338492,0.0,-135653.7417674346,-6729.601219732112,0.0,-142383.34298716672,18.0
162,6.75,3.300000000000011,3.000000000000003,8.96738038276699,0.0,-141119.99999999988,-6799.999999999999,0.0,-147919.99999999988,18.0
163,6.791666666666667,2.730598100774462,2.8447085729384898,8.96506520664748,0.0,-146586.25823256516,-6870.398780267885,0.0,-153456.65701283305,18.0
164,6.833333333333333,2.2000000000000037,2.700000000000001,8.962752029171032,0.0,-151679.99999999997,-6936.0,0.0,-158615.99999999997,18.0
165,6.875,1.7443650813895963,2.575735931288072,8.960440851527675,0.0,-156054.09521865987,-6992.333044482741,0.0,-163046.42826314262,18.0
166,6.916666666666667,1.3947441116742338,2.4803847577293365,8.958131674906426,0.0,-159410.45652792734,-7035.558909829368,0.0,-166446.0154377567,18.0
167,6.958333333333333,1.1749631821640523,2.42044450422656,8.955824500495256,0.0,-161520.3534512251,-7062.731824750627,0.0,-168583.08527597573,18.0
168,7.0,1.6000000000000003,2.3999999999999995,8.953519329481072,0.0,-157439.99999999997,-7072.000000000001,0.0,-164511.99999999997,18.0
169,7.041666666666667,1.6545186779374903,2.430666756339838,8.951216163049883,0.0,-156916.62069180008,-7058.0977371259405,0.0,-163974.71842892602,18.0
170,7.083333333333333,1.8143593539448923,2.5205771365940013,8.94891500238653,0.0,-155382.15020212904,-7017.338364744053,0.0,-162399.4885668731,18.0
171,7.125,2.0686291501015175,2.663603896932103,8.946615848674867,0.0,-152941.1601590254,-6952.499566724114,0.0,-159893.65972574952,18.0
172,7.166666666666667,2.3999999999999937,2.849999999999996,8.944318703097718,0.0,-149760.00000000006,-6868.000000000002,0.0,-156628.00000000006,18.0
173,7.208333333333333,2.785889527835962,3.0670628594077285,8.94202356683687,0.0,-146055.46053277474,-6769.59817040183,0.0,-152825.05870317656,18.0
174,7.25,3.1999999999999975,3.2999999999999985,8.93973044107308,0.0,-142080.00000000003,-6664.000000000001,0.0,-148744.00000000003,18.0
175,7.291666666666667,3.614110472164033,3.5329371405922685,8.937439326986066,0.0,-138104.5394672253,-6558.401829598172,0.0,-144662.94129682347,18.0
176,7.333333333333333,3.999999999999992,3.749999999999995,8.93515022575452,0.0,-134400.00000000006,-6460.000000000003,0.0,-140860.00000000006,18.0
177,7.375,4.331370849898471,3.9363961030678896,8.932863138556044,0.0,-131218.83984097466,-6375.500433275891,0.0,-137594.34027425054,18.0
178,7.416666666666667,4.5856406460551,4.079422863405993,8.930578066567342,0.0,-128777.84979787102,-6310.66163525595,0.0,-135088.511433127,18.0
179,7.458333333333333,4.745481322062506,4.16933324366016,8.92829501096395,0.0,-127243.37930819995,-6269.902262874062,0.0,-133513.281571074,18.0
180,7.5,4.8,4.2,8.926013972920407,0.0,-126720.0,-6256.000000000001,0.0,-132976.0,18.0
181,7.541666666666667,4.745481322062509,4.169333243660161,8.923734953610214,0.0,-127243.3793081999,-6269.90226287406,0.0,-133513.28157107395,18.0
182,7.583333333333333,4.585640646055105,4.079422863405997,8.921457954205836,0.0,-128777.84979787101,-6310.661635255948,0.0,-135088.51143312696,18.0
183,7.625,4.331370849898479,3.9363961030678944,8.919182975878698,0.0,-131218.8398409746,-6375.500433275888,0.0,-137594.34027425048,18.0
184,7.666666666666667,4.000000000000002,3.750000000000001,8.916910019799186,0.0,-134399.99999999997,-6460.0,0.0,-140859.99999999997,18.0
185,7.708333333333333,3.614110472164044,3.5329371405922747,8.914639087136642,0.0,-138104.5394672252,-6558.401829598169,0.0,-144662.94129682338,18.0
186,7.75,3.2000000000000086,3.3000000000000047,8.912370179059328,0.0,-142079.9999999999,-6663.999999999998,0.0,-148743.9999999999,18.0
187,7.791666666666667,2.785889527835973,3.0670628594077347,8.910103296734594,0.0,-146055.46053277465,-6769.598170401827,0.0,-152825.05870317647,18.0
188,7.833333333333333,2.4000000000000035,2.8500000000000014,8.907838441328614,0.0,-149759.99999999994,-6868.0,0.0,-156627.99999999994,18.0
189,7.875,2.0686291501015255,2.6636038969321074,8.90557561400657,0.0,-152941.16015902534,-6952.499566724112,0.0,-159893.65972574946,18.0
190,7.916666666666667,1.8143593539448981,2.520577136594005,8.903314815932593,0.0,-155382.15020212898,-7017.338364744051,0.0,-162399.48856687304,18.0
191,7.958333333333333,1.6545186779374932,2.430666756339839,8.90105604826977,0.0,-156916.62069180008,-7058.09773712594,0.0,-163974.71842892602,18.0
192,8.0,4.5,4.2,8.898799312180149,0.0,-129600.0,-6256.000000000001,0.0,-135856.0,18.0
193,8.041666666666666,4.539185299767569,4.218740795541011,8.896544608824732,0.0,-129223.82112223134,-6247.504172688075,0.0,-135471.32529491943,18.0
194,8.083333333333334,4.654070785647896,4.273686027918559,8.894291939363425,0.0,-128120.9204577802,-6222.595667343587,0.0,-134343.51612512377,18.0
195,8.125,4.836827201635465,4.361091270347396,8.892041304955228,0.0,-126366.45886429954,-6182.971957442514,0.0,-132549.43082174205,18.0
196,8.166666666666666,5.074999999999996,4.474999999999998,8.889792706757955,0.0,-124080.00000000004,-6131.333333333335,0.0,-130211.33333333337,18.0
197,8.208333333333334,5.352358098132098,4.607649525193612,8.887546145928424,0.0,-121417.36225793188,-6071.19888191223,0.0,-127488.56113984411,18.0
198,8.25,5.649999999999998,4.749999999999999,8.885301623622397,0.0,-118560.00000000003,-6006.666666666667,0.0,-124566.6666666667,18.0
199,8.291666666666666,5.9476419018678905,4.892350474806382,8.88305914099459,0.0,-115702.63774206827,-5942.134451421107,0.0,-121644.77219348938,18.0
200,8.333333333333334,6.225000000000001,5.025,8.88081869919867,0.0,-113039.99999999997,-5882.0,0.0,-118921.99999999997,18.0
201,8.375,6.463172798364527,5.1389087296525995,8.87858029938726,0.0,-110753.54113570055,-5830.361375890822,0.0,-116583.90251159137,18.0
202,8.416666666666666,6.6459292143520985,5.226313972081439,8.87634394271192,0.0,-108999.07954221987,-5790.737665989748,0.0,-114789.81720820961,18.0
203,8.458333333333334,6.760814700232428,5.281259204458987,8.874109630323124,0.0,-107896.17887776869,-5765.829160645259,0.0,-113662.00803841394,18.0
204,8.5,6.800000000000001,5.3,8.871877363370427,0.0,-107520.0,-5757.333333333334,0.0,-113277.33333333333,18.0
205,8.541666666666666,6.76081470023243,5.281259204458988,8.869647143002192,0.0,-107896.17887776866,-5765.829160645259,0.0,-113662.00803841391,18.0
206,8.583333333333334,6.645929214352103,5.22631397208144,8.867418970365781,0.0,-108999.0795422198,-5790.737665989747,0.0,-114789.81720820954,18.0
207,8.625,6.463172798364532,5.138908729652602,8.8651928466075,0.0,-110753.54113570048,-5830.36137589082,0.0,-116583.9025115913,18.0
208,8.666666666666666,6.2250000000000085,5.025000000000004,8.862968772872598,0.0,-113039.99999999991,-5881.999999999998,0.0,-118921.99999999991,18.0
209,8.708333333333334,5.947641901867899,4.892350474806387,8.860746750305275,0.0,-115702.63774206815,-5942.134451421105,0.0,-121644.77219348926,18.0
210,8.75,5.650000000000007,4.750000000000003,8.858526780048667,0.0,-118559.99999999994,-6006.666666666665,0.0,-124566.66666666661,18.0
211,8.791666666666666,5.352358098132106,4.607649525193616,8.85630886324482,0.0,-121417.36225793179,-6071.198881912229,0.0,-127488.56113984402,18.0
212,8.833333333333334,5.075000000000003,4.475000000000001,8.85409300103485,0.0,-124079.99999999997,-6131.333333333333,0.0,-130211.3333333333,18.0
213,8.875,4.836827201635471,4.3610912703474,8.851879194558684,0.0,-126366.45886429946,-6182.971957442512,0.0,-132549.430821742,18.0
214,8.916666666666666,4.6540707856478996,4.2736860279185604,8.84966744495524,0.0,-128120.92045778016,-6222.595667343586,0.0,-134343.51612512374,18.0
215,8.958333333333334,4.5391852997675715,4.218740795541012,8.847457753362372,0.0,-129223.82112223131,-6247.5041726880745,0.0,-135471.3252949194,18.0
216,9.0,6.1,5.3,8.845250120916877,0.0,-114240.0,-5757.333333333334,0.0,-119997.33333333333,18.0
217,9.041666666666666,6.173259473478497,5.325555630283197,8.843044548754495,0.0,-113536.70905460643,-5745.748114271617,0.0,-119282.45716887804,18.0
218,9.083333333333334,6.3880453818634555,5.400480947161671,8.840841038009902,0.0,-111474.76433411083,-5711.781970620043,0.0,-117186.54630473087,18.0
219,9.125,6.7297204204489125,5.519669914110086,8.838639589816719,0.0,-108194.68396369042,-5657.749638936762,0.0,-113852.43360262718,18.0
220,9.166666666666666,7.17499999999999,5.674999999999996,8.836440205307456,0.0,-103920.00000000009,-5587.333333333335,0.0,-109507.33333333342,18.0
221,9.208333333333334,7.693539053029573,5.855885716173106,8.834242885613698,0.0,-98942.02509091608,-5505.331808668193,0.0,-104447.35689958428,18.0
222,9.25,8.249999999999995,6.049999999999998,8.832047631865834,0.0,-93600.00000000006,-5417.333333333335,0.0,-99017.33333333339,18.0
223,9.291666666666666,8.806460946970404,6.244114283826884,8.82985444519323,0.0,-88257.97490908412,-5329.3348579984795,0.0,-93587.3097670826,18.0
224,9.333333333333334,9.325000000000001,6.425000000000001,8.827663326724199,0.0,-83279.99999999999,-5247.333333333334,0.0,-88527.33333333331,18.0
225,9.375,9.77027957955107,6.580330085889908,8.825474277585977,0.0,-79005.31603630971,-5176.917027729908,0.0,-84182.23306403962,18.0
226,9.416666666666666,10.111954618136533,6.699519052838324,8.823287298904747,0.0,-75725.23566588928,-5122.884696046626,0.0,-80848.12036193591,18.0
227,9.458333333333334,10.326740526521496,6.7744443697168,8.821102391805619,0.0,-73663.29094539364,-5088.918552395051,0.0,-78752.20949778869,18.0
228,9.5,10.4,6.8,8.818919557412642,0.0,-72960.0,-5077.333333333334,0.0,-78037.33333333333,18.0
229,9.541666666666666,10.326740526521501,6.774444369716802,8.81673879684875,0.0,-73663.29094539359,-5088.91855239505,0.0,-78752.20949778863,18.0
230,9.583333333333334,10.11195461813654,6.699519052838328,8.814560111235947,0.0,-75725.23566588922,-5122.884696046625,0.0,-80848.12036193584,18.0
231,9.625,9.770279579551083,6.580330085889912,8.812383501695034,0.0,-79005.3160363096,-5176.917027729906,0.0,-84182.23306403951,18.0
232,9.666666666666666,9.325000000000017,6.425000000000006,8.81020896934579,0.0,-83279.99999999984,-5247.33333333333,0.0,-88527.33333333317,18.0
233,9.708333333333334,8.80646094697042,6.244114283826891,8.808036515306926,0.0,-88257.97490908396,-5329.334857998477,0.0,-93587.30976708244,18.0
234,9.75,8.250000000000012,6.050000000000004,8.805866140696079,0.0,-93599.99999999988,-5417.333333333332,0.0,-99017.33333333321,18.0
235,9.791666666666666,7.693539053029589,5.855885716173113,8.803697846629824,0.0,-98942.02509091594,-5505.331808668189,0.0,-104447.35689958412,18.0
236,9.833333333333334,7.175000000000005,5.675000000000002,8.801531634223657,0.0,-103919.99999999996,-5587.333333333334,0.0,-109507.33333333328,18.0
237,9.875,6.729720420448925,5.51966991411009,8.799367504591967,0.0,-108194.68396369032,-5657.74963893676,0.0,-113852.43360262708,18.0
238,9.916666666666666,6.388045381863464,5.4004809471616735,8.797205458848197,0.0,-111474.76433411075,-5711.781970620041,0.0,-117186.54630473079,18.0
239,9.958333333333334,6.1732594734785025,5.325555630283199,8.795045498104589,0.0,-113536.70905460638,-5745.748114271617,0.0,-119282.457168878,18.0
240,10.0,5.4,5.800000000000001,8.792887623472359,0.0,-120960.0,-5530.666666666666,0.0,-126490.66666666667,18.0
241,10.041666666666666,5.434074173710929,5.811925960798826,8.790731836061642,0.0,-120632.88793237509,-5525.260231104532,0.0,-126158.14816347962,18.0
242,10.083333333333334,5.533974596215561,5.846891108675447,8.78857813698151,0.0,-119673.8438763306,-5509.409364067131,0.0,-125183.25324039774,18.0
243,10.125,5.692893218813448,5.9025126265847065,8.78642652733995,0.0,-118148.2250993909,-5484.194275948267,0.0,-123632.41937533916,18.0
244,10.166666666666666,5.899999999999996,5.974999999999999,8.784277008243881,0.0,-116160.00000000004,-5451.333333333335,0.0,-121611.33333333337,18.0
245,10.208333333333334,6.141180954897476,6.059413334214117,8.782129580799143,0.0,-113844.66283298424,-5413.065955156267,0.0,-119257.7287881405,18.0
246,10.25,6.399999999999991,6.149999999999997,8.779984246110462,0.0,-111360.00000000009,-5372.000000000002,0.0,-116732.00000000009,18.0
247,10.291666666666666,6.65881904510252,6.240586665785882,8.777841005281608,0.0,-108875.3371670158,-5330.934044843734,0.0,-114206.27121185952,18.0
248,10.333333333333334,6.899999999999995,6.324999999999998,8.775699859415152,0.0,-106560.00000000004,-5292.666666666667,0.0,-111852.66666666672,18.0
249,10.375,7.107106781186549,6.397487373415292,8.773560809612626,0.0,-104571.77490060913,-5259.805724051735,0.0,-109831.58062466087,18.0
250,10.416666666666666,7.266025403784437,6.453108891324553,8.771423856974486,0.0,-103046.15612366941,-5234.590635932869,0.0,-108280.74675960228,18.0
251,10.458333333333334,7.365925826289072,6.488074039201176,8.76928900260011,0.0,-102087.11206762491,-5218.739768895467,0.0,-107305.85183652038,18.0
252,10.5,7.4,6.5,8.767156247587792,0.0,-101760.0,-5213.333333333334,0.0,-106973.33333333333,18.0
253,10.541666666666666,7.365925826289068,6.488074039201174,8.76502559303475,0.0,-102087.11206762493,-5218.739768895469,0.0,-107305.85183652039,18.0
254,10.583333333333334,7.266025403784434,6.453108891324552,8.762897040037078,0.0,-103046.15612366941,-5234.59063593287,0.0,-108280.74675960228,18.0
255,10.625,7.107106781186546,6.3974873734152915,8.760770589689919,0.0,-104571.77490060918,-5259.805724051735,0.0,-109831.58062466091,18.0
256,10.666666666666666,6.900000000000002,6.325000000000001,8.758646243087199,0.0,-106559.99999999997,-5292.666666666666,0.0,-111852.66666666664,18.0
257,10.708333333333334,6.658819045102515,6.24058666578588,8.75652400132181,0.0,-108875.33716701585,-5330.934044843735,0.0,-114206.27121185958,18.0
