hour,time_days,external_temp_C,ground_temp_C,water_temp_C,sunlight_W,Q_walls_W,Q_ground_W,Q_sun_W,Q_total_W,Q_heat_demand_W
40,1.6666666666666665,11.44496250961526,6.0600000000000005,8.52441747069993,0.0,-62928.3599076935,-5412.8,0.0,-68341.1599076935,68341.1599076935
41,1.7083333333333335,10.990415587219196,6.0600000000000005,8.52441747069993,0.0,-67292.01036269571,-5412.8,0.0,-72704.81036269572,72704.81036269572
42,1.75,10.267335854398791,6.0600000000000005,8.52441747069993,0.0,-74233.57579777161,-5412.8,0.0,-79646.37579777162,79646.37579777162
43,1.7916666666666665,9.325,6.0600000000000005,8.52441747069993,0.0,-83280.0,-5412.8,0.0,-88692.8,88692.8
44,1.8333333333333335,8.227626655216469,6.0600000000000005,8.52441747069993,0.0,-93814.78410992191,-5412.8,0.0,-99227.58410992191,99227.58410992191
45,1.875,7.05,6.0600000000000005,8.52441747069993,0.0,-105120.0,-5412.8,0.0,-110532.8,110532.8
46,1.9166666666666665,5.872373344783531,6.0600000000000005,8.52441747069993,0.0,-116425.2158900781,-5412.8,0.0,-121838.01589007811,121838.01589007811
47,1.9583333333333335,4.775,6.0600000000000005,8.52441747069993,0.0,-126960.0,-5412.8,0.0,-132372.8,132372.8
48,2.0,7.656497115745559,5.741666666666667,8.48019836546581,0.0,-99297.62768884264,-5557.111111111111,0.0,-104854.73879995375,104854.73879995375
49,2.0416666666666665,7.354551732809566,5.741666666666667,8.48019836546581,0.0,-102196.30336502817,-5557.111111111111,0.0,-107753.41447613928,107753.41447613928
50,2.0833333333333335,7.16474093005077,5.741666666666667,8.48019836546581,0.0,-104018.48707151262,-5557.111111111111,0.0,-109575.59818262373,109575.59818262373
51,2.125,7.1,5.741666666666667,8.48019836546581,0.0,-104640.0,-5557.111111111111,0.0,-110197.11111111111,110197.11111111111
52,2.1666666666666665,7.16474093005077,5.741666666666667,8.48019836546581,0.0,-104018.48707151262,-5557.111111111111,0.0,-109575.59818262373,109575.59818262373
53,2.2083333333333335,7.354551732809567,5.741666666666667,8.48019836546581,0.0,-102196.30336502816,-5557.111111111111,0.0,-107753.41447613927,107753.41447613927
54,2.25,7.65649711574556,5.741666666666667,8.48019836546581,0.0,-99297.62768884264,-5557.111111111111,0.0,-104854.73879995375,104854.73879995375
55,2.2916666666666665,8.05,5.741666666666667,8.48019836546581,0.0,-95520.0,-5557.111111111111,0.0,-101077.11111111111,101077.11111111111
56,2.3333333333333335,8.50824381430521,5.741666666666667,8.48019836546581,0.0,-91120.85938266998,-5557.111111111111,0.0,-96677.97049378109,96677.97049378109
57,2.375,9.0,5.741666666666667,8.48019836546581,0.0,-86400.0,-5557.111111111111,0.0,-91957.11111111111,91957.11111111111
58,2.4166666666666665,9.49175618569479,5.741666666666667,8.48019836546581,0.0,-81679.14061733002,-5557.111111111111,0.0,-87236.25172844113,87236.25172844113
59,2.4583333333333335,9.950000000000001,5.741666666666667,8.48019836546581,0.0,-77279.99999999999,-5557.111111111111,0.0,-82837.1111111111,82837.1111111111
60,2.5,10.343502884254441,5.741666666666667,8.48019836546581,0.0,-73502.37231115736,-5557.111111111111,0.0,-79059.48342226847,79059.48342226847
61,2.5416666666666665,10.645448267190433,5.741666666666667,8.48019836546581,0.0,-70603.69663497184,-5557.111111111111,0.0,-76160.80774608295,76160.80774608295
62,2.5833333333333335,10.835259069949231,5.741666666666667,8.48019836546581,0.0,-68781.51292848738,-5557.111111111111,0.0,-74338.6240395985,74338.6240395985
63,2.625,10.9,5.741666666666667,8.48019836546581,0.0,-68160.0,-5557.111111111111,0.0,-73717.11111111111,73717.11111111111
64,2.6666666666666665,10.835259069949231,5.741666666666667,8.48019836546581,0.0,-68781.51292848738,-5557.111111111111,0.0,-74338.6240395985,74338.6240395985
65,2.7083333333333335,10.645448267190433,5.741666666666667,8.48019836546581,0.0,-70603.69663497184,-5557.111111111111,0.0,-76160.80774608295,76160.80774608295
66,2.75,10.343502884254441,5.741666666666667,8.48019836546581,0.0,-73502.37231115736,-5557.111111111111,0.0,-79059.48342226847,79059.48342226847
67,2.7916666666666665,9.950000000000001,5.741666666666667,8.48019836546581,0.0,-77279.99999999999,-5557.111111111111,0.0,-82837.1111111111,82837.1111111111
68,2.8333333333333335,9.49175618569479,5.741666666666667,8.48019836546581,0.0,-81679.14061733002,-5557.111111111111,0.0,-87236.25172844113,87236.25172844113
69,2.875,9.0,5.741666666666667,8.48019836546581,0.0,-86400.0,-5557.111111111111,0.0,-91957.11111111111,91957.11111111111
70,2.9166666666666665,8.50824381430521,5.741666666666667,8.48019836546581,0.0,-91120.85938266998,-5557.111111111111,0.0,-96677.97049378109,96677.97049378109
71,2.9583333333333335,8.05,5.741666666666667,8.48019836546581,0.0,-95520.0,-5557.111111111111,0.0,-101077.11111111111,101077.11111111111
72,3.0,6.693324317381029,5.3500000000000005,8.437274126764041,0.0,-108544.08655314213,-5734.666666666666,0.0,-114278.7532198088,114278.7532198088
73,3.0416666666666665,6.208622518457461,5.3500000000000005,8.437274126764041,0.0,-113197.22382280839,-5734.666666666666,0.0,-118931.89048947506,118931.89048947506
74,3.0833333333333335,5.903926229818341,5.3500000000000005,8.437274126764041,0.0,-116122.30819374393,-5734.666666666666,0.0,-121856.9748604106,121856.9748604106
75,3.125,5.799999999999999,5.3500000000000005,8.437274126764041,0.0,-117120.00000000001,-5734.666666666666,0.0,-122854.66666666669,122854.66666666669
76,3.1666666666666665,5.9039262298183415,5.3500000000000005,8.437274126764041,0.0,-116122.30819374391,-5734.666666666666,0.0,-121856.97486041058,121856.97486041058
77,3.2083333333333335,6.208622518457462,5.3500000000000005,8.437274126764041,0.0,-113197.22382280836,-5734.666666666666,0.0,-118931.89048947503,118931.89048947503
78,3.25,6.6933243173810295,5.3500000000000005,8.437274126764041,0.0,-108544.08655314212,-5734.666666666666,0.0,-114278.75321980879,114278.75321980879
79,3.2916666666666665,7.325,5.3500000000000005,8.437274126764041,0.0,-102480.0,-5734.666666666666,0.0,-108214.66666666667,108214.66666666667
80,3.3333333333333335,8.060601912437312,5.3500000000000005,8.437274126764041,0.0,-95418.22164060181,-5734.666666666666,0.0,-101152.88830726848,101152.88830726848
81,3.375,8.85,5.3500000000000005,8.437274126764041,0.0,-87840.0,-5734.666666666666,0.0,-93574.66666666667,93574.66666666667
82,3.4166666666666665,9.639398087562688,5.3500000000000005,8.437274126764041,0.0,-80261.7783593982,-5734.666666666666,0.0,-85996.44502606487,85996.44502606487
83,3.4583333333333335,10.375,5.3500000000000005,8.437274126764041,0.0,-73200.0,-5734.666666666666,0.0,-78934.66666666667,78934.66666666667
84,3.5,11.006675682618969,5.3500000000000005,8.437274126764041,0.0,-67135.9134468579,-5734.666666666666,0.0,-72870.58011352457,72870.58011352457
85,3.5416666666666665,11.491377481542537,5.3500000000000005,8.437274126764041,0.0,-62482.77617719164,-5734.666666666666,0.0,-68217.44284385831,68217.44284385831
86,3.5833333333333335,11.796073770181659,5.3500000000000005,8.437274126764041,0.0,-59557.69180625608,-5734.666666666666,0.0,-65292.358472922744,65292.358472922744
87,3.625,11.9,5.3500000000000005,8.437274126764041,0.0,-58560.0,-5734.666666666666,0.0,-64294.666666666664,64294.666666666664
88,3.6666666666666665,11.796073770181659,5.3500000000000005,8.437274126764041,0.0,-59557.69180625608,-5734.666666666666,0.0,-65292.358472922744,65292.358472922744
89,3.7083333333333335,11.491377481542537,5.3500000000000005,8.437274126764041,0.0,-62482.77617719164,-5734.666666666666,0.0,-68217.44284385831,68217.44284385831
90,3.75,11.006675682618969,5.3500000000000005,8.437274126764041,0.0,-67135.9134468579,-5734.666666666666,0.0,-72870.58011352457,72870.58011352457
91,3.7916666666666665,10.375,5.3500000000000005,8.437274126764041,0.0,-73200.0,-5734.666666666666,0.0,-78934.66666666667,78934.66666666667
92,3.8333333333333335,9.639398087562688,5.3500000000000005,8.437274126764041,0.0,-80261.7783593982,-5734.666666666666,0.0,-85996.44502606487,85996.44502606487
93,3.875,8.85,5.3500000000000005,8.437274126764041,0.0,-87840.0,-5734.666666666666,0.0,-93574.66666666667,93574.66666666667
94,3.9166666666666665,8.060601912437312,5.3500000000000005,8.437274126764041,0.0,-95418.22164060181,-5734.666666666666,0.0,-101152.88830726848,101152.88830726848
95,3.9583333333333335,7.325,5.3500000000000005,8.437274126764041,0.0,-102480.0,-5734.666666666666,0.0,-108214.66666666667,108214.66666666667
96,4.0,2.91048160490641,4.95,8.395657473972939,0.0,-144859.37659289845,-5916.000000000001,0.0,-150775.37659289845,150775.37659289845
97,4.041666666666667,2.3622123569436866,4.95,8.395657473972939,0.0,-150122.76137334062,-5916.000000000001,0.0,-156038.76137334062,156038.76137334062
98,4.083333333333333,2.0175558993027147,4.95,8.395657473972939,0.0,-153431.46336669393,-5916.000000000001,0.0,-159347.46336669393,159347.46336669393
99,4.125,1.9000000000000004,4.95,8.395657473972939,0.0,-154560.0,-5916.000000000001,0.0,-160476.0,160476.0
100,4.166666666666667,2.017555899302715,4.95,8.395657473972939,0.0,-153431.46336669393,-5916.000000000001,0.0,-159347.46336669393,159347.46336669393
101,4.208333333333333,2.362212356943687,4.95,8.395657473972939,0.0,-150122.76137334062,-5916.000000000001,0.0,-156038.76137334062,156038.76137334062
102,4.25,2.9104816049064115,4.95,8.395657473972939,0.0,-144859.37659289845,-5916.000000000001,0.0,-150775.37659289845,150775.37659289845
103,4.291666666666667,3.625000000000001,4.95,8.395657473972939,0.0,-138000.0,-5916.000000000001,0.0,-143916.0,143916.0
104,4.333333333333333,4.457074294396304,4.95,8.395657473972939,0.0,-130012.08677379548,-5916.000000000001,0.0,-135928.08677379548,135928.08677379548
105,4.375,5.3500000000000005,4.95,8.395657473972939,0.0,-121439.99999999999,-5916.000000000001,0.0,-127355.99999999999,127355.99999999999
106,4.416666666666667,6.242925705603697,4.95,8.395657473972939,0.0,-112867.91322620452,-5916.000000000001,0.0,-118783.91322620452,118783.91322620452
107,4.458333333333333,7.075000000000001,4.95,8.395657473972939,0.0,-104879.99999999999,-5916.000000000001,0.0,-110795.99999999999,110795.99999999999
108,4.5,7.789518395093589,4.95,8.395657473972939,0.0,-98020.62340710155,-5916.000000000001,0.0,-103936.62340710155,103936.62340710155
109,4.541666666666667,8.337787643056314,4.95,8.395657473972939,0.0,-92757.23862665938,-5916.000000000001,0.0,-98673.23862665938,98673.23862665938
110,4.583333333333333,8.682444100697285,4.95,8.395657473972939,0.0,-89448.53663330607,-5916.000000000001,0.0,-95364.53663330607,95364.53663330607
111,4.625,8.8,4.95,8.395657473972939,0.0,-88320.0,-5916.000000000001,0.0,-94236.0,94236.0
112,4.666666666666667,8.682444100697285,4.95,8.395657473972939,0.0,-89448.53663330607,-5916.000000000001,0.0,-95364.53663330607,95364.53663330607
113,4.708333333333333,8.337787643056314,4.95,8.395657473972939,0.0,-92757.23862665938,-5916.000000000001,0.0,-98673.23862665938,98673.23862665938
114,4.75,7.789518395093589,4.95,8.395657473972939,0.0,-98020.62340710155,-5916.000000000001,0.0,-103936.62340710155,103936.62340710155
115,4.791666666666667,7.075000000000001,4.95,8.395657473972939,0.0,-104879.99999999999,-5916.000000000001,0.0,-110795.99999999999,110795.99999999999
116,4.833333333333333,6.242925705603697,4.95,8.395657473972939,0.0,-112867.91322620452,-5916.000000000001,0.0,-118783.91322620452,118783.91322620452
117,4.875,5.3500000000000005,4.95,8.395657473972939,0.0,-121439.99999999999,-5916.000000000001,0.0,-127355.99999999999,127355.99999999999
118,4.916666666666667,4.457074294396304,4.95,8.395657473972939,0.0,-130012.08677379548,-5916.000000000001,0.0,-135928.08677379548,135928.08677379548
119,4.958333333333333,3.625000000000001,4.95,8.395657473972939,0.0,-138000.0,-5916.000000000001,0.0,-143916.0,143916.0
120,5.0,-0.3602290732122446,4.814285714285715,8.355360739004883,0.0,-176258.19910283756,-5977.52380952381,0.0,-182235.72291236138,182235.72291236138
121,5.041666666666667,-0.9243901834347574,4.814285714285715,8.355360739004883,0.0,-181674.14576097365,-5977.52380952381,0.0,-187651.66957049747,187651.66957049747
122,5.083333333333333,-1.2790366833261921,4.814285714285715,8.355360739004883,0.0,-185078.75215993146,-5977.52380952381,0.0,-191056.27596945528,191056.27596945528
123,5.125,-1.3999999999999995,4.814285714285715,8.355360739004883,0.0,-186240.0,-5977.52380952381,0.0,-192217.52380952382,192217.52380952382
124,5.166666666666667,-1.2790366833261917,4.814285714285715,8.355360739004883,0.0,-185078.75215993144,-5977.52380952381,0.0,-191056.27596945525,191056.27596945525
125,5.208333333333333,-0.924390183434757,4.814285714285715,8.355360739004883,0.0,-181674.14576097365,-5977.52380952381,0.0,-187651.66957049747,187651.66957049747
126,5.25,-0.36022907321224285,4.814285714285715,8.355360739004883,0.0,-176258.19910283753,-5977.52380952381,0.0,-182235.72291236135,182235.72291236135
127,5.291666666666667,0.37500000000000133,4.814285714285715,8.355360739004883,0.0,-169200.0,-5977.52380952381,0.0,-175177.52380952382,175177.52380952382
128,5.333333333333333,1.2311923898860522,4.814285714285715,8.355360739004883,0.0,-160980.5530570939,-5977.52380952381,0.0,-166958.07686661772,166958.07686661772
129,5.375,2.1500000000000004,4.814285714285715,8.355360739004883,0.0,-152160.0,-5977.52380952381,0.0,-158137.52380952382,158137.52380952382
130,5.416666666666667,3.068807610113949,4.814285714285715,8.355360739004883,0.0,-143339.44694290607,-5977.52380952381,0.0,-149316.9707524299,149316.9707524299
131,5.458333333333333,3.9250000000000007,4.814285714285715,8.355360739004883,0.0,-135120.0,-5977.52380952381,0.0,-141097.52380952382,141097.52380952382
132,5.5,4.660229073212244,4.814285714285715,8.355360739004883,0.0,-128061.80089716245,-5977.52380952381,0.0,-134039.32470668625,134039.32470668625
133,5.541666666666667,5.224390183434758,4.814285714285715,8.355360739004883,0.0,-122645.85423902633,-5977.52380952381,0.0,-128623.37804855015,128623.37804855015
134,5.583333333333333,5.579036683326192,4.814285714285715,8.355360739004883,0.0,-119241.24784006855,-5977.52380952381,0.0,-125218.77164959237,125218.77164959237
135,5.625,5.7,4.814285714285715,8.355360739004883,0.0,-118080.0,-5977.52380952381,0.0,-124057.52380952382,124057.52380952382
136,5.666666666666667,5.579036683326192,4.814285714285715,8.355360739004883,0.0,-119241.24784006855,-5977.52380952381,0.0,-125218.77164959237,125218.77164959237
137,5.708333333333333,5.224390183434758,4.814285714285715,8.355360739004883,0.0,-122645.85423902633,-5977.52380952381,0.0,-128623.37804855015,128623.37804855015
138,5.75,4.660229073212244,4.814285714285715,8.355360739004883,0.0,-128061.80089716245,-5977.52380952381,0.0,-134039.32470668625,134039.32470668625
139,5.791666666666667,3.9250000000000007,4.814285714285715,8.355360739004883,0.0,-135120.0,-5977.52380952381,0.0,-141097.52380952382,141097.52380952382
140,5.833333333333333,3.068807610113949,4.814285714285715,8.355360739004883,0.0,-143339.44694290607,-5977.52380952381,0.0,-149316.9707524299,149316.9707524299
141,5.875,2.1500000000000004,4.814285714285715,8.355360739004883,0.0,-152160.0,-5977.52380952381,0.0,-158137.52380952382,158137.52380952382
142,5.916666666666667,1.2311923898860522,4.814285714285715,8.355360739004883,0.0,-160980.5530570939,-5977.52380952381,0.0,-166958.07686661772,166958.07686661772
143,5.958333333333333,0.37500000000000133,4.814285714285715,8.355360739004883,0.0,-169200.0,-5977.52380952381,0.0,-175177.52380952382,175177.52380952382
144,6.0,1.7443650813895943,4.75,8.31639586265212,0.0,-156054.09521865987,-6006.666666666667,0.0,-162060.76188532653,162060.76188532653
145,6.041666666666667,1.3947441116742343,4.75,8.31639586265212,0.0,-159410.45652792734,-6006.666666666667,0.0,-165417.123194594,165417.123194594
146,6.083333333333333,1.1749631821640492,4.75,8.31639586265212,0.0,-161520.35345122512,-6006.666666666667,0.0,-167527.02011789178,167527.02011789178
147,6.125,1.0999999999999996,4.75,8.31639586265212,0.0,-162240.0,-6006.666666666667,0.0,-168246.66666666666,168246.66666666666
148,6.166666666666667,1.1749631821640496,4.75,8.31639586265212,0.0,-161520.35345122512,-6006.666666666667,0.0,-167527.02011789178,167527.02011789178
149,6.208333333333333,1.3947441116742345,4.75,8.31639586265212,0.0,-159410.45652792734,-6006.666666666667,0.0,-165417.123194594,165417.123194594
150,6.25,1.7443650813895952,4.75,8.31639586265212,0.0,-156054.09521865987,-6006.666666666667,0.0,-162060.76188532653,162060.76188532653
151,6.291666666666667,2.2,4.75,8.31639586265212,0.0,-151680.0,-6006.666666666667,0.0,-157686.66666666666,157686.66666666666
152,6.333333333333333,2.730598100774454,4.75,8.31639586265212,0.0,-146586.25823256525,-6006.666666666667,0.0,-152592.9248992319,152592.9248992319
153,6.375,3.3,4.75,8.31639586265212,0.0,-141120.0,-6006.666666666667,0.0,-147126.66666666666,147126.66666666666
154,6.416666666666667,3.8694018992255454,4.75,8.31639586265212,0.0,-135653.74176743475,-6006.666666666667,0.0,-141660.4084341014,141660.4084341014
155,6.458333333333333,4.4,4.75,8.31639586265212,0.0,-130560.0,-6006.666666666667,0.0,-136566.66666666666,136566.66666666666
156,6.5,4.855634918610405,4.75,8.31639586265212,0.0,-126185.9047813401,-6006.666666666667,0.0,-132192.57144800675,132192.57144800675
157,6.541666666666667,5.205255888325765,4.75,8.31639586265212,0.0,-122829.54347207265,-6006.666666666667,0.0,-128836.21013873932,128836.21013873932
158,6.583333333333333,5.4250368178359505,4.75,8.31639586265212,0.0,-120719.64654877488,-6006.666666666667,0.0,-126726.31321544155,126726.31321544155
159,6.625,5.5,4.75,8.31639586265212,0.0,-120000.0,-6006.666666666667,0.0,-126006.66666666667,126006.66666666667
160,6.666666666666667,5.4250368178359505,4.75,8.31639586265212,0.0,-120719.64654877488,-6006.666666666667,0.0,-126726.31321544155,126726.31321544155
161,6.708333333333333,5.205255888325765,4.75,8.31639586265212,0.0,-122829.54347207265,-6006.666666666667,0.0,-128836.21013873932,128836.21013873932
162,6.75,4.855634918610405,4.75,8.31639586265212,0.0,-126185.9047813401,-6006.666666666667,0.0,-132192.57144800675,132192.57144800675
163,6.791666666666667,4.4,4.75,8.31639586265212,0.0,-130560.0,-6006.666666666667,0.0,-136566.66666666666,136566.66666666666
164,6.833333333333333,3.8694018992255454,4.75,8.31639586265212,0.0,-135653.74176743475,-6006.666666666667,0.0,-141660.4084341014,141660.4084341014
165,6.875,3.3,4.75,8.31639586265212,0.0,-141120.0,-6006.666666666667,0.0,-147126.66666666666,147126.66666666666
166,6.916666666666667,2.730598100774454,4.75,8.31639586265212,0.0,-146586.25823256525,-6006.666666666667,0.0,-152592.9248992319,152592.9248992319
167,6.958333333333333,2.2,4.75,8.31639586265212,0.0,-151680.0,-6006.666666666667,0.0,-157686.66666666666,157686.66666666666
168,7.0,2.0686291501015237,4.707142857142857,8.278774391048442,0.0,-152941.16015902537,-6026.0952380952385,0.0,-158967.2553971206,158967.2553971206
169,7.041666666666667,1.8143593539448981,4.707142857142857,8.278774391048442,0.0,-155382.15020212898,-6026.0952380952385,0.0,-161408.24544022421,161408.24544022421
170,7.083333333333333,1.654518677937491,4.707142857142857,8.278774391048442,0.0,-156916.62069180008,-6026.0952380952385,0.0,-162942.71592989532,162942.71592989532
171,7.125,1.6000000000000003,4.707142857142857,8.278774391048442,0.0,-157440.0,-6026.0952380952385,0.0,-163466.09523809524,163466.09523809524
172,7.166666666666667,1.6545186779374912,4.707142857142857,8.278774391048442,0.0,-156916.62069180008,-6026.0952380952385,0.0,-162942.71592989532,162942.71592989532
173,7.208333333333333,1.8143593539448983,4.707142857142857,8.278774391048442,0.0,-155382.15020212898,-6026.0952380952385,0.0,-161408.24544022421,161408.24544022421
174,7.25,2.0686291501015246,4.707142857142857,8.278774391048442,0.0,-152941.16015902534,-6026.0952380952385,0.0,-158967.25539712058,158967.25539712058
175,7.291666666666667,2.4000000000000004,4.707142857142857,8.278774391048442,0.0,-149760.0,-6026.0952380952385,0.0,-155786.09523809524,155786.09523809524
176,7.333333333333333,2.785889527835967,4.707142857142857,8.278774391048442,0.0,-146055.4605327747,-6026.0952380952385,0.0,-152081.55577086995,152081.55577086995
177,7.375,3.2,4.707142857142857,8.278774391048442,0.0,-142080.0,-6026.0952380952385,0.0,-148106.09523809524,148106.09523809524
178,7.416666666666667,3.6141104721640334,4.707142857142857,8.278774391048442,0.0,-138104.5394672253,-6026.0952380952385,0.0,-144130.63470532052,144130.63470532052
179,7.458333333333333,4.0,4.707142857142857,8.278774391048442,0.0,-134400.0,-6026.0952380952385,0.0,-140426.09523809524,140426.09523809524
180,7.5,4.331370849898477,4.707142857142857,8.278774391048442,0.0,-131218.83984097463,-6026.0952380952385,0.0,-137244.93507906987,137244.93507906987
181,7.541666666666667,4.5856406460551025,4.707142857142857,8.278774391048442,0.0,-128777.84979787102,-6026.0952380952385,0.0,-134803.94503596626,134803.94503596626
182,7.583333333333333,4.74548132206251,4.707142857142857,8.278774391048442,0.0,-127243.3793081999,-6026.0952380952385,0.0,-133269.47454629515,133269.47454629515
183,7.625,4.8,4.707142857142857,8.278774391048442,0.0,-126720.0,-6026.0952380952385,0.0,-132746.09523809524,132746.09523809524
184,7.666666666666667,4.74548132206251,4.707142857142857,8.278774391048442,0.0,-127243.3793081999,-6026.0952380952385,0.0,-133269.47454629515,133269.47454629515
185,7.708333333333333,4.5856406460551025,4.707142857142857,8.278774391048442,0.0,-128777.84979787102,-6026.0952380952385,0.0,-134803.94503596626,134803.94503596626
186,7.75,4.331370849898477,4.707142857142857,8.278774391048442,0.0,-131218.83984097463,-6026.0952380952385,0.0,-137244.93507906987,137244.93507906987
187,7.791666666666667,4.0,4.707142857142857,8.278774391048442,0.0,-134400.0,-6026.0952380952385,0.0,-140426.09523809524,140426.09523809524
188,7.833333333333333,3.6141104721640334,4.707142857142857,8.278774391048442,0.0,-138104.5394672253,-6026.0952380952385,0.0,-144130.63470532052,144130.63470532052
189,7.875,3.2,4.707142857142857,8.278774391048442,0.0,-142080.0,-6026.0952380952385,0.0,-148106.09523809524,148106.09523809524
190,7.916666666666667,2.785889527835967,4.707142857142857,8.278774391048442,0.0,-146055.4605327747,-6026.0952380952385,0.0,-152081.55577086995,152081.55577086995
191,7.958333333333333,2.4000000000000004,4.707142857142857,8.278774391048442,0.0,-149760.0,-6026.0952380952385,0.0,-155786.09523809524,155786.09523809524
192,8.0,4.8368272016354705,4.792857142857143,8.242507472247826,0.0,-126366.45886429948,-5987.238095238095,0.0,-132353.69695953757,132353.69695953757
193,8.041666666666666,4.654070785647896,4.792857142857143,8.242507472247826,0.0,-128120.9204577802,-5987.238095238095,0.0,-134108.1585530183,134108.1585530183
194,8.083333333333334,4.539185299767572,4.792857142857143,8.242507472247826,0.0,-129223.82112223131,-5987.238095238095,0.0,-135211.05921746942,135211.05921746942
195,8.125,4.5,4.792857142857143,8.242507472247826,0.0,-129600.0,-5987.238095238095,0.0,-135587.2380952381,135587.2380952381
196,8.166666666666666,4.539185299767572,4.792857142857143,8.242507472247826,0.0,-129223.82112223131,-5987.238095238095,0.0,-135211.05921746942,135211.05921746942
197,8.208333333333334,4.654070785647896,4.792857142857143,8.242507472247826,0.0,-128120.9204577802,-5987.238095238095,0.0,-134108.1585530183,134108.1585530183
198,8.25,4.8368272016354705,4.792857142857143,8.242507472247826,0.0,-126366.45886429948,-5987.238095238095,0.0,-132353.69695953757,132353.69695953757
199,8.291666666666666,5.075000000000001,4.792857142857143,8.242507472247826,0.0,-124079.99999999999,-5987.238095238095,0.0,-130067.23809523808,130067.23809523808
200,8.333333333333334,5.352358098132101,4.792857142857143,8.242507472247826,0.0,-121417.36225793183,-5987.238095238095,0.0,-127404.60035316992,127404.60035316992
201,8.375,5.65,4.792857142857143,8.242507472247826,0.0,-118560.0,-5987.238095238095,0.0,-124547.23809523809,124547.23809523809
202,8.416666666666666,5.947641901867899,4.792857142857143,8.242507472247826,0.0,-115702.63774206815,-5987.238095238095,0.0,-121689.87583730624,121689.87583730624
203,8.458333333333334,6.2250000000000005,4.792857142857143,8.242507472247826,0.0,-113039.99999999999,-5987.238095238095,0.0,-119027.23809523808,119027.23809523808
204,8.5,6.46317279836453,4.792857142857143,8.242507472247826,0.0,-110753.5411357005,-5987.238095238095,0.0,-116740.7792309386,116740.7792309386
205,8.541666666666666,6.645929214352105,4.792857142857143,8.242507472247826,0.0,-108999.0795422198,-5987.238095238095,0.0,-114986.31763745789,114986.31763745789
206,8.583333333333334,6.760814700232428,4.792857142857143,8.242507472247826,0.0,-107896.17887776869,-5987.238095238095,0.0,-113883.41697300678,113883.41697300678
207,8.625,6.800000000000001,4.792857142857143,8.242507472247826,0.0,-107520.0,-5987.238095238095,0.0,-113507.23809523809,113507.23809523809
208,8.666666666666666,6.760814700232428,4.792857142857143,8.242507472247826,0.0,-107896.17887776869,-5987.238095238095,0.0,-113883.41697300678,113883.41697300678
209,8.708333333333334,6.645929214352105,4.792857142857143,8.242507472247826,0.0,-108999.0795422198,-5987.238095238095,0.0,-114986.31763745789,114986.31763745789
210,8.75,6.46317279836453,4.792857142857143,8.242507472247826,0.0,-110753.5411357005,-5987.238095238095,0.0,-116740.7792309386,116740.7792309386
211,8.791666666666666,6.2250000000000005,4.792857142857143,8.242507472247826,0.0,-113039.99999999999,-5987.238095238095,0.0,-119027.23809523808,119027.23809523808
212,8.833333333333334,5.947641901867899,4.792857142857143,8.242507472247826,0.0,-115702.63774206815,-5987.238095238095,0.0,-121689.87583730624,121689.87583730624
213,8.875,5.65,4.792857142857143,8.242507472247826,0.0,-118560.0,-5987.238095238095,0.0,-124547.23809523809,124547.23809523809
214,8.916666666666666,5.352358098132101,4.792857142857143,8.242507472247826,0.0,-121417.36225793183,-5987.238095238095,0.0,-127404.60035316992,127404.60035316992
215,8.958333333333334,5.075000000000001,4.792857142857143,8.242507472247826,0.0,-124079.99999999999,-5987.238095238095,0.0,-130067.23809523808,130067.23809523808
216,9.0,6.729720420448922,5.028571428571429,8.207605852921017,0.0,-108194.68396369035,-5880.380952380953,0.0,-114075.0649160713,114075.0649160713
217,9.041666666666666,6.388045381863456,5.028571428571429,8.207605852921017,0.0,-111474.76433411082,-5880.380952380953,0.0,-117355.14528649177,117355.14528649177
218,9.083333333333334,6.1732594734785025,5.028571428571429,8.207605852921017,0.0,-113536.70905460637,-5880.380952380953,0.0,-119417.09000698732,119417.09000698732
219,9.125,6.1,5.028571428571429,8.207605852921017,0.0,-114240.0,-5880.380952380953,0.0,-120120.38095238095,120120.38095238095
220,9.166666666666666,6.1732594734785025,5.028571428571429,8.207605852921017,0.0,-113536.70905460637,-5880.380952380953,0.0,-119417.09000698732,119417.09000698732
221,9.208333333333334,6.388045381863456,5.028571428571429,8.207605852921017,0.0,-111474.76433411082,-5880.380952380953,0.0,-117355.14528649177,117355.14528649177
222,9.25,6.729720420448922,5.028571428571429,8.207605852921017,0.0,-108194.68396369035,-5880.380952380953,0.0,-114075.0649160713,114075.0649160713
223,9.291666666666666,7.175000000000001,5.028571428571429,8.207605852921017,0.0,-103920.0,-5880.380952380953,0.0,-109800.38095238095,109800.38095238095
224,9.333333333333334,7.69353905302958,5.028571428571429,8.207605852921017,0.0,-98942.02509091602,-5880.380952380953,0.0,-104822.40604329697,104822.40604329697
225,9.375,8.25,5.028571428571429,8.207605852921017,0.0,-93600.0,-5880.380952380953,0.0,-99480.38095238095,99480.38095238095
226,9.416666666666666,8.80646094697042,5.028571428571429,8.207605852921017,0.0,-88257.97490908398,-5880.380952380953,0.0,-94138.35586146492,94138.35586146492
227,9.458333333333334,9.325000000000001,5.028571428571429,8.207605852921017,0.0,-83279.99999999999,-5880.380952380953,0.0,-89160.38095238093,89160.38095238093
228,9.5,9.770279579551078,5.028571428571429,8.207605852921017,0.0,-79005.31603630965,-5880.380952380953,0.0,-84885.6969886906,84885.6969886906
